Time,Source,Source Port,Destination,Destination Port,Protocol,Length,repeats,Event,Seq,Ack,Win,Len,MSS
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,281,TCP_DOM_Duplicate_ACK,1804,321350,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,280,TCP_DOM_Duplicate_ACK,1804,321350,65535,0,
0.35,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,56,TCP_CAM_Duplicate_ACK,321350,1804,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,56,TCP_CAM_Duplicate_ACK,321350,1804,33580,0,
58.14,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,322763,1804,33580,1413,
3.84,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,324176,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,325589,1804,33580,1413,
2.08,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,327002,1804,33580,1413,
3.17,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,328415,1804,33580,1413,
3.39,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,329828,1804,33580,1413,
0.2,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,331241,1804,33580,1413,
2.45,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,22660,TCP_CAM_ACK,321350,1804,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,22536,TCP_CAM_ACK,321350,1804,33580,0,
1.12,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,332654,1804,33580,1413,
0.2,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,334067,1804,33580,1413,
3.36,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,335480,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,336893,1804,33580,1413,
2.69,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,338306,1804,33580,1413,
1.42,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,322763,1804,33580,1413,
1.28,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,339719,1804,33580,1413,
4.37,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,341132,1804,33580,1413,
0.22,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,342545,1804,33580,1413,
2.1,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,327002,1804,33580,1413,
1.46,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,324176,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,11,TCP_DOM_Duplicate_ACK,1804,324176,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,10,TCP_DOM_Duplicate_ACK,1804,324176,65535,0,
0.72,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,343958,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,345371,1804,33580,1413,
2.96,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,325589,65535,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,325589,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,327002,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,2,TCP_DOM_Duplicate_ACK,1804,327002,65535,0,
0.08,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_Duplicate_ACK,1804,327002,65535,0,
0.27,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,346784,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,348197,1804,33580,1413,
0.16,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,4,TCP_PSH_Retransmission,302981,1804,33580,1413,
0.14,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,2,TCP_CAM_Duplicate_ACK,349610,1804,33580,0,
0.03,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2,TCP_CAM_Duplicate_ACK,349610,1804,33580,0,
0.71,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,4,TCP_Out_Of_Order,328415,1804,33580,1413,
0.16,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,329828,1804,33580,1413,
0.24,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,331241,1804,33580,1413,
2.09,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,328415,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,4,TCP_DOM_Duplicate_ACK,1804,328415,65535,0,
0.05,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,3,TCP_DOM_Duplicate_ACK,1804,328415,65535,0,
0.13,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,329828,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,17,TCP_DOM_Duplicate_ACK,1804,329828,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,16,TCP_DOM_Duplicate_ACK,1804,329828,65535,0,
5.31,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,335480,1804,33580,1413,
0.4,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,331241,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,331241,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,332654,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,3,TCP_DOM_Duplicate_ACK,1804,332654,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,2,TCP_DOM_Duplicate_ACK,1804,332654,65535,0,
1.42,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,338306,1804,33580,1413,
0.95,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,28,TCP_PSH_Retransmission,321350,1804,33580,1413,
0.46,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,16,TCP_PSH_Retransmission,322763,1804,33580,1413,
0.92,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,334067,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,334067,65535,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,335480,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,335480,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,336893,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,336893,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,338306,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,2,TCP_DOM_Duplicate_ACK,1804,338306,65535,0,
4.47,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_Duplicate_ACK,1804,338306,65535,0,
0.07,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,339719,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,12,TCP_DOM_Duplicate_ACK,1804,339719,65535,0,
0.21,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,349610,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,351023,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,352436,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,353849,1804,33580,1413,
3.44,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,11,TCP_DOM_Duplicate_ACK,1804,339719,65535,0,
0.59,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,355262,1804,33580,1413,
0.2,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,356675,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,358088,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,359501,1804,33580,1413,
0.92,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,343958,1804,33580,1413,
0.26,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,8,TCP_Out_Of_Order,345371,1804,33580,1413,
2.55,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,341132,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,341132,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,343958,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,12,TCP_DOM_Duplicate_ACK,1804,343958,65535,0,
0.2,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,360914,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,362327,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,363740,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,365153,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,366566,1804,33580,1413,
3.14,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,11,TCP_DOM_Duplicate_ACK,1804,343958,65535,0,
1.12,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,4,TCP_Out_Of_Order,346784,1804,33580,1413,
0.09,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,2582,TCP_CAM_ACK,349610,1804,33580,0,
0.04,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,2582,TCP_CAM_ACK,349610,1804,33580,0,
2.2,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,345371,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,345371,65535,0,
0.05,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,346784,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,3,TCP_DOM_Duplicate_ACK,1804,346784,65535,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,2,TCP_DOM_Duplicate_ACK,1804,346784,65535,0,
0.09,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,348197,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,348197,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,349610,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,53,TCP_DOM_Duplicate_ACK,1804,349610,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,52,TCP_DOM_Duplicate_ACK,1804,349610,65535,0,
6.76,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,12,TCP_PSH_Retransmission,335480,1804,33580,1413,
1.64,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,48,TCP_PSH_Retransmission,339719,1804,33580,1413,
6.92,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,1240,TCP_PSH_Retransmission,343958,1804,33580,1413,
0.62,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,353849,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,353849,65535,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,355262,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,25,TCP_DOM_Duplicate_ACK,1804,355262,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,24,TCP_DOM_Duplicate_ACK,1804,355262,65535,0,
1.16,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,16,TCP_PSH_Retransmission,345371,1804,33580,1413,
3.7,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,56,TCP_PSH_Retransmission,346784,1804,33580,1413,
2.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,356675,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,356675,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,365153,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,365153,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,366566,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,366566,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,367979,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,442,TCP_DOM_Duplicate_ACK,1804,367979,65535,0,
0.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,441,TCP_DOM_Duplicate_ACK,1804,367979,65535,0,
14.17,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,16,TCP_PSH_Retransmission,355262,1804,33580,1413,
0.46,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,16,TCP_PSH_Retransmission,356675,1804,33580,1413,
0.46,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,16,TCP_PSH_Retransmission,358088,1804,33580,1413,
0.46,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,40,TCP_PSH_Retransmission,359501,1804,33580,1413,
239.8,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,369392,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,370805,1804,33580,1413,
8.44,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,372218,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,373631,1804,33580,1413,
21.72,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,375044,1804,33580,1413,
0.19,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,376457,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,377870,1804,33580,1413,
3.66,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,369392,65535,0,
0.07,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,369392,65535,0,
3.51,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,370805,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,370805,65535,0,
0.12,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,372218,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,372218,65535,0,
0.61,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,4,TCP_Out_Of_Order,372218,1804,33580,1413,
3.3,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,375044,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,29,TCP_DOM_Duplicate_ACK,1804,375044,65535,0,
2.22,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,28,TCP_DOM_Duplicate_ACK,1804,375044,65535,0,
17.47,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,377870,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,377870,65535,0,
0.04,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,379283,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,68,TCP_DOM_Duplicate_ACK,1804,379283,65535,0,
7.17,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,67,TCP_DOM_Duplicate_ACK,1804,379283,65535,0,
17.53,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,164,TCP_PSH_Retransmission,375044,1804,33580,1413,
4.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,4,TCP_PSH_Retransmission,314285,1804,33580,1413,
0.14,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,16,TCP_CAM_Duplicate_ACK,379283,1804,33580,0,
0.02,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,16,TCP_CAM_Duplicate_ACK,379283,1804,33580,0,
228.21,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,379283,1804,33580,1413,
0.12,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,380696,1804,33580,1413,
8.92,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,60,4,TCP_CAM_ACK,379283,1804,33580,0,
0.08,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,54,4,TCP_CAM_ACK,379283,1804,33580,0,
3.05,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,11,TCP_CAM_PSH_ACK,382109,1804,33580,1413,
0.14,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,383522,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,384935,1804,33580,1413,
34.03,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,382109,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,2,TCP_DOM_Duplicate_ACK,1804,382109,65535,0,
0.05,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_Duplicate_ACK,1804,382109,65535,0,
0.05,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,384935,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,1,TCP_DOM_Duplicate_ACK,1804,384935,65535,0,
0.02,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,1,TCP_DOM_ACK,1804,386348,65535,0,
0.01,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,54,3,TCP_DOM_Duplicate_ACK,1804,386348,65535,0,
30.41,DOMAIN_IP,DOM_PORT,CAMERA_IP,CAM_TO_DOM_PORT,TCP,60,2,TCP_DOM_Duplicate_ACK,1804,386348,65535,0,
104.3,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,386348,1804,33580,1413,
0.18,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,387761,1804,33580,1413,
18.73,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,389174,1804,33580,1413,
0.31,CAMERA_IP,CAM_TO_DOM_PORT,DOMAIN_IP,DOM_PORT,TCP,1467,3,TCP_CAM_PSH_ACK,390587,1804,33580,1413,
